"","ID","DistanceBiomeBoundary","ShrubCover","treeCover","PC1","PC2","Body.Mass","Graminoids_mean","Shrubs_mean","Forbs_mean","Bryophytes_mean","Lichens_mean","Litter.Clutch.size","Graminoid_sum","Forbs_sum","Shrubs_sum","Moss_sum","Lichens_sum","Body.Mass_sd","Graminoids_sd","Shrubs_sd","Forbs_sd","Bryophytes_sd","Lichens_sd","Litter.Clutch.size_sd","PC1_sd","PC2_sd","FDiv","FRic","FEve","FDis","RaoQ","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","NPP","Ecoregion","Realm","SpeciesRichness","PhylogeneticDiversity","PhylogeneticMeanNearestTonDistance","x","y","FDiv.y","FRic.y","FEve.y","FDis.y","RaoQ.y","Elton.Plant_Others","body_mass","gut_type_hindgut_fermenter","gut_type_ruminant","gut_type_undifferentiated","group_size_summer_group_size_summer_family_group","group_size_summer_group_size_summer_large_group","group_size_summer_group_size_summer_small_group","group_size_summer_group_size_summer_solitary","group_size_winter_group_size_winter_family_group","group_size_winter_group_size_winter_large_group","group_size_winter_group_size_winter_small_group","group_size_winter_group_size_winter_solitary","Litter_clutch_size","Population_dynamics_cyclic","Population_dynamics_cyclic_noncyclic","Population_dynamics_noncyclic","Habitat_type_limnic","Habitat_type_terrestrial","Belowground_feeding_Belowground_feeding_burrowing","Belowground_feeding_Belowground_feeding_grubbing","Belowground_feeding_Belowground_feeding_none","Mobility_immobile","Mobility_mobile","Diet_type_facultative_generalist","Diet_type_facultative_specialist","Diet_type_obligatory_generalist","Diet_type_obligatory_specialist","diet_item_forb","diet_item_graminoid","diet_item_shrub","diet_item_moss","diet_item_lichen","wintering_strategy_active_above_snow","wintering_strategy_active_aboveground","wintering_strategy_active_below_snow","wintering_strategy_active_belowground","wintering_strategy_hibernating","wintering_strategy_not_present","Use_of_vegetation_canopy","Use_of_vegetation_ground_vegetation","Use_of_vegetation_understory","DistanceBiomeBoundary_km","TreeShrubCover","Biome"
"4568",4568,640312.4,0,0,-0.5507458,0.8452639,10957.6,3,3.111111,2.888889,1.888889,1.333333,5.487778,2.210073,2.117999,2.334449,1.392158,0.9453213,28196.73,0.8660254,1.054093,0.781736,0.9279607,1,2.53564,2.460005,1.851036,0.8320318,0.1571379,0.9890428,0.2777663,0.07945957,-150.6784,81,17,13533.61,100.3848,-358,458.3848,23.38483,-302.919,3.02406,-303,237.3192,37,11,46,104.1596,35,93.15961,39,68.21408,727,8,9,0.1457265,0.2521416,1565472,140866.4,0.8320318,0.1571379,0.9890428,0.2777663,0.07945957,88.88889,10957.6,0.5555556,0.1111111,0.3333333,0,0.4444444,0,0.5555556,0,0.6666667,0,0.3333333,5.487778,0.2222222,0.2222222,0.5555556,0.3333333,0.6666667,0.2222222,0.2222222,0.5555556,0.3333333,0.6666667,0.7777778,0.1111111,0.1111111,0,2.888889,3,3.111111,1.888889,1.333333,0.4444444,0,0.2222222,0,0,0.3333333,0,1,0,640.3124,0,"Tundra"
"4569",4569,565685.4,0.2240951,0,-0.8115803,0.9010774,9984.487,3,3.1,3,1.8,1.3,5.439,2.460073,2.451332,2.584449,1.475491,1.028655,26761.64,0.8164966,0.9944289,0.8164966,0.9189366,0.9486833,2.395595,2.461619,1.754076,0.8394694,0.1574301,0.989569,0.2762305,0.07835933,-146.2466,82.35385,17,13833.44,111.1072,-360.2466,471.3538,31.10724,-301.2466,3.823802,-304.2466,261.1529,40,12,44.24661,112,37.75339,101.3995,42.75339,NA,727,8,10,0.1478784,0.2315337,1665472,140866.4,0.8394694,0.1574301,0.989569,0.2762305,0.07835933,90,9984.487,0.5,0.1,0.4,0,0.5,0,0.5,0,0.7,0,0.3,5.439,0.2,0.2,0.6,0.4,0.6,0.2,0.2,0.6,0.3,0.7,0.7,0.2,0.1,0,3,3,3.1,1.8,1.3,0.4,0,0.2,0,0,0.4,0,1,0,565.6854,0.2240951,"Tundra"
"4570",4570,5e+05,0.5646229,0,-0.6692461,0.8507638,9086.715,3.090909,2.909091,3.090909,1.727273,1.272727,5.219091,2.82371,2.814968,2.675358,1.5664,1.119564,25562.33,0.8312094,1.136182,0.8312094,0.904534,0.904534,2.386828,2.382533,1.672408,0.8416898,0.1574301,0.9903726,0.2798988,0.07980437,-143.5372,84,17,14140.65,119.8515,-363.5239,483.3754,36.85154,-302.1485,4.485154,-307.5239,287.6724,43.37732,13,43.3805,121.5239,41.00506,112.5239,47,85.278,727,8,11,0.1619902,0.2409776,1765472,140866.4,0.8416898,0.1574301,0.9903726,0.2798988,0.07980437,90.90909,9086.715,0.5454545,0.09090909,0.3636364,0,0.4545455,0,0.5454545,0,0.6363636,0,0.3636364,5.219091,0.1818182,0.1818182,0.6363636,0.3636364,0.6363636,0.1818182,0.1818182,0.6363636,0.3636364,0.6363636,0.6363636,0.2727273,0.09090909,0,3.090909,3.090909,2.909091,1.727273,1.272727,0.3636364,0.09090909,0.1818182,0,0,0.3636364,0,1,0,500,0.5646229,"Tundra"
"4571",4571,424264.1,0.1214249,0,-0.9953644,0.2486427,6693.988,3.5,2.875,3.1875,1.4375,1.1875,5.79625,4.625341,4.192358,3.795521,1.858475,1.528305,21237.19,0.7302967,0.9574271,0.75,0.6291529,0.75,2.413931,2.559723,1.683157,0.8591281,0.177492,0.9906929,0.2800185,0.07936375,-127.9121,87,17,14479.16,142.9532,-355.0468,498,56.08788,-289.0468,6.495323,-297.0468,287.164,42.04101,13,42,118.123,41,110.082,48,119.0804,727,8,16,0.1848464,0.1879366,1865472,140866.4,0.8591281,0.177492,0.9906929,0.2800185,0.07936375,83.00633,6693.988,0.5,0.0625,0.4375,0,0.3125,0.1875,0.5,0,0.625,0,0.375,5.79625,0.25,0.125,0.625,0.4375,0.5625,0.25,0.25,0.5,0.375,0.625,0.75,0.1875,0.0625,0,3.1875,3.5,2.875,1.4375,1.1875,0.25,0.0625,0.25,0,0,0.4375,0,1,0,424.2641,0.1214249,"Tundra"
"4572",4572,360555.1,0.06541834,0,-1.073371,0.2486568,16919.07,3.470588,2.764706,3.235294,1.411765,1.176471,5.587059,4.925341,4.592358,3.895521,1.958475,1.628305,46906.5,0.7174301,1.032558,0.752447,0.6183469,0.7276069,2.491347,2.499223,1.62971,0.8591281,0.177492,0.9906929,0.2800185,0.07936375,-127.7942,88,17,14745.83,148.2058,-360.5294,508.7353,58.23606,-291.5294,6.820583,-301.7639,325.2396,47.26472,14,40.43265,131.5294,46,124.5294,53.91604,140.9475,727,8,17,0.2092539,0.2152881,1965472,140866.4,0.8591281,0.177492,0.9906929,0.2800185,0.07936375,83.00633,6693.988,0.5,0.0625,0.4375,0,0.3125,0.1875,0.5,0,0.625,0,0.375,5.79625,0.25,0.125,0.625,0.4375,0.5625,0.25,0.25,0.5,0.375,0.625,0.75,0.1875,0.0625,0,3.1875,3.5,2.875,1.4375,1.1875,0.25,0.0625,0.25,0,0,0.4375,0,1,0,360.5551,0.06541834,"Tundra"
"4573",4573,316227.8,0.6754957,0.6596865,-0.7186349,0.1947544,15159.28,3.210526,2.842105,2.947368,1.421053,1.263158,5.504211,5.137254,4.793282,4.696096,2.289269,2.084099,44536.94,1.031662,0.8983416,0.911268,0.606977,0.7334928,2.395615,2.569726,1.601963,0.8408861,0.1864119,0.9912883,0.2966078,0.08973139,-117,91,17,15042.75,165,-357,522,72,-283,8.20638,-297,338.9263,48,15,39,134,48,128,57,142.3344,727,8,19,0.2305578,0.2232403,2065472,140866.4,0.8408861,0.1864119,0.9912883,0.2966078,0.08973139,76.00563,5972.552,0.5555556,0.05555556,0.3888889,0,0.2777778,0.1666667,0.5555556,0,0.5555556,0.05555556,0.3888889,5.685556,0.2777778,0.1111111,0.6111111,0.3888889,0.6111111,0.2777778,0.2222222,0.5,0.4444444,0.5555556,0.7777778,0.1111111,0.1111111,0,2.888889,3.222222,2.944444,1.444444,1.277778,0.2777778,0.05555556,0.2777778,0,0,0.3888889,0.05555556,0.8888889,0.05555556,316.2278,1.335182,"Tundra"
"4574",4574,282842.7,1.008142,4.16433,-0.6852148,0.2777678,13296.29,3.136364,2.863636,2.863636,1.454545,1.318182,5.621818,5.870588,5.409948,5.479429,2.722602,2.517433,41513.64,1.037187,0.8888438,0.8888438,0.5958006,0.7798879,2.311826,2.512815,1.502145,0.8385145,0.1896171,0.9915751,0.2951283,0.08879711,-140.7384,91,17,15181.91,145.0339,-381.7384,526.7723,50.03391,-306.9264,6.107356,-321.9264,431.4428,62.55029,18,41.14842,172.2886,59,168.2886,68,117.5525,727,8,22,0.2415968,0.2103729,2165472,140866.4,0.8385145,0.1896171,0.9915751,0.2951283,0.08879711,76.57626,5333.237,0.5714286,0.04761905,0.3809524,0,0.2857143,0.1428571,0.5714286,0.04761905,0.5238095,0.04761905,0.3809524,5.782857,0.2857143,0.1428571,0.5714286,0.3809524,0.6190476,0.2380952,0.1904762,0.5714286,0.4285714,0.5714286,0.7619048,0.1428571,0.0952381,0,2.809524,3.142857,2.952381,1.47619,1.333333,0.2857143,0.04761905,0.2857143,0,0,0.3809524,0.04761905,0.9047619,0.04761905,282.8427,5.172472,"Tundra"
"4575",4575,223606.8,1.008892,4.523136,-0.7075869,0.7547586,32152.35,3.130435,2.782609,2.869565,1.478261,1.391304,5.200435,6.118423,5.689169,5.564927,2.880611,2.74687,83080.28,1.057628,0.9513876,0.9197009,0.5931093,0.8387832,2.630573,2.400598,1.714558,0.8533637,0.2237924,0.992022,0.2973958,0.09071519,-164.104,91.00295,17,15195.23,123.0027,-406.2383,529.2411,25.89604,-330.1069,3.889604,-346.2383,533.0292,78.67104,20.99705,42.8933,216.019,70.88444,213.019,78.88739,35.58158,727,8,23,0.2608117,0.2065696,2265472,140866.4,0.8533637,0.2237924,0.992022,0.2973958,0.09071519,79.45915,25408.35,0.5,0.1363636,0.3636364,0,0.3181818,0.1363636,0.5454545,0.04545455,0.5454545,0.04545455,0.3636364,5.335,0.1818182,0.1818182,0.6363636,0.3636364,0.6363636,0.1363636,0.1818182,0.6818182,0.3636364,0.6363636,0.7272727,0.2272727,0.04545455,0,2.818182,3.136364,2.863636,1.5,1.409091,0.3636364,0.09090909,0.1818182,0,0,0.3636364,0.04545455,0.8636364,0.09090909,223.6068,5.532028,"Tundra"
"4576",4576,141421.4,3.037856,12.68835,-1.062421,1.019597,37312.87,3.1,2.7,3,1.45,1.3,5.1185,5.310731,5.195579,4.757234,2.476765,2.25969,88217.51,1.071153,1.031095,0.9733285,0.6048053,0.8013147,2.83008,2.397785,1.643292,0.8435195,0.2033271,0.9920658,0.2886256,0.08638599,-143.9936,94,17,15442.57,147.0459,-393.3418,540.3877,47.0064,-312.3418,6.091067,-332.2461,520.5421,76.47706,20.61227,42,209.2066,69.51654,205.8189,79.51654,29.51615,727,8,20,0.2381653,0.2254928,2365472,140866.4,0.8435195,0.2033271,0.9920658,0.2886256,0.08638599,82.10526,29775.63,0.4210526,0.1578947,0.4210526,0,0.3684211,0.1578947,0.4736842,0,0.6315789,0.05263158,0.3157895,5.27,0.1052632,0.1578947,0.7368421,0.4210526,0.5789474,0.05263158,0.2105263,0.7368421,0.2631579,0.7368421,0.7368421,0.2631579,0,0,2.947368,3.105263,2.789474,1.473684,1.315789,0.4210526,0.1052632,0.05263158,0,0,0.4210526,0.05263158,0.8421053,0.1052632,141.4214,15.72621,"Tundra"
"4577",4577,1e+05,6.359826,36.99074,-0.7047545,0.8452095,32467.07,3,2.826087,3,1.478261,1.347826,5.281739,5.844064,5.928913,5.673901,2.876765,2.676357,82974.5,1.128152,1.029217,0.9534626,0.5931093,0.8316848,2.723992,2.423908,1.64481,0.838675,0.2273658,0.9928136,0.2984482,0.09148604,-119.546,96.745,17,15684.71,175.199,-376.0179,551.2169,71.454,-289.546,8.619899,-314.0313,494.1502,71.27972,19.255,42.25029,197.056,66.765,192.311,77.76972,168.8028,727,8,23,0.2573467,0.1980402,2465472,140866.4,0.838675,0.2273658,0.9928136,0.2984482,0.09148604,78.63636,25737.38,0.5,0.1363636,0.3636364,0,0.3181818,0.1363636,0.5454545,0.04545455,0.5454545,0.04545455,0.3636364,5.42,0.1363636,0.2272727,0.6363636,0.3636364,0.6363636,0.09090909,0.1818182,0.7272727,0.3636364,0.6363636,0.7272727,0.2272727,0.04545455,0,2.954545,3,2.909091,1.5,1.363636,0.4090909,0.09090909,0.1363636,0,0,0.3636364,0.04545455,0.8636364,0.09090909,100,43.35056,"Tundra"
"4578",4578,1e+05,11.51105,62.2771,-0.6864021,0.6105169,16946.91,3.086957,2.782609,2.956522,1.521739,1.391304,5.471739,5.969938,5.810032,5.541034,2.939702,2.739294,43513.95,1.124643,0.9980218,0.9759965,0.5931093,0.8387832,2.578514,2.443333,1.585713,0.8573573,0.18995,0.9930095,0.2974562,0.09033061,-108.8022,99.60885,17,15770.65,187.5179,-369.0199,556.5378,81.5179,-217.1712,9.75179,-306.34,508.8886,72.53324,20,41.07105,201.162,67.92438,195.4821,81.39115,193.8614,727,8,23,0.2608123,0.2108963,2565472,140866.4,0.8573573,0.18995,0.9930095,0.2974562,0.09033061,77.72727,9511.751,0.5454545,0.09090909,0.3636364,0,0.3181818,0.1363636,0.5454545,0.04545455,0.5454545,0.04545455,0.3636364,5.618636,0.1818182,0.1818182,0.6363636,0.3636364,0.6363636,0.1363636,0.1818182,0.6818182,0.4090909,0.5909091,0.7272727,0.1818182,0.09090909,0,2.909091,3.090909,2.863636,1.545455,1.409091,0.3636364,0.09090909,0.1818182,0,0,0.3636364,0.04545455,0.9090909,0.04545455,100,73.78815,"Tundra"
"4579",4579,-1e+05,1.738007,73.56023,-0.4857037,0.3694374,13341.14,2.954545,2.727273,2.909091,1.545455,1.318182,5.818182,5.599376,5.582326,5.308566,2.960481,2.549251,41522.45,1.132939,1.031957,0.971454,0.7385489,0.7798879,2.423503,2.4264,1.409313,0.8620918,0.1889978,0.9928058,0.295488,0.08945871,-99.90969,101.1045,18,15817.06,197.1948,-362.9503,560.145,88.74242,-200.9503,10.61542,-299.9503,535.0738,75.40261,20.95942,39.58823,206.6602,72.42592,199.3123,86.46649,209.8578,215,8,22,0.2572755,0.2317246,2665472,140866.4,0.8620918,0.1889978,0.9928058,0.295488,0.08945871,76.66667,5380.224,0.6190476,0.04761905,0.3333333,0,0.2380952,0.1428571,0.6190476,0.04761905,0.4761905,0.04761905,0.4285714,5.988571,0.2380952,0.1904762,0.5714286,0.3333333,0.6666667,0.1428571,0.1428571,0.7142857,0.4761905,0.5238095,0.7142857,0.1904762,0.0952381,0,2.857143,2.952381,2.809524,1.571429,1.333333,0.3333333,0.0952381,0.2380952,0,0,0.3333333,0.04761905,0.9047619,0.04761905,-100,75.29824,"Boreal"
"4580",4580,-2e+05,0.5406048,89.17685,-0.5433085,0.458611,13999.34,2.952381,2.761905,2.952381,1.52381,1.333333,5.752857,5.303921,5.377781,5.096445,2.771087,2.450766,42430.72,1.116969,1.044259,0.9734573,0.7496031,0.7958224,2.433857,2.463162,1.352025,0.8209747,0.1804666,0.9926131,0.2965994,0.09013349,-87.67785,103.7987,18,15843.9,209.5108,-353.4765,562.9873,99.32215,-186.1743,11.75108,-289.6778,549.4665,75.79147,21.49641,37.79865,206.8907,74.99282,197.5957,89.99282,234.7652,215,8,21,0.2523961,0.2389665,2765472,140866.4,0.8209747,0.1804666,0.9926131,0.2965994,0.09013349,76,5673.29,0.6,0.05,0.35,0,0.3,0.15,0.55,0.05,0.45,0.1,0.4,5.9285,0.2,0.2,0.6,0.35,0.65,0.1,0.15,0.75,0.5,0.5,0.75,0.15,0.1,0,2.9,2.95,2.85,1.55,1.35,0.35,0.1,0.2,0,0,0.35,0.05,0.9,0.05,-200,89.71745,"Boreal"
"4581",4581,-223606.8,0.2809489,96.93711,-0.5433085,0.458611,13999.34,2.952381,2.761905,2.952381,1.52381,1.333333,5.752857,5.303921,5.377781,5.096445,2.771087,2.450766,42430.72,1.116969,1.044259,0.9734573,0.7496031,0.7958224,2.433857,2.463162,1.352025,0.8209747,0.1804666,0.9926131,0.2965994,0.09013349,-82.2115,105,18,15708.78,212.8181,-348.2115,561.0296,100.7885,-178.2115,11.98339,-284.2569,583.2711,79.28647,23,36.36144,215.5276,80.9704,204.5276,95.95463,379.9998,215,8,21,0.2523961,0.2389665,2865472,140866.4,0.8209747,0.1804666,0.9926131,0.2965994,0.09013349,76,5673.29,0.6,0.05,0.35,0,0.3,0.15,0.55,0.05,0.45,0.1,0.4,5.9285,0.2,0.2,0.6,0.35,0.65,0.1,0.15,0.75,0.5,0.5,0.75,0.15,0.1,0,2.9,2.95,2.85,1.55,1.35,0.35,0.1,0.2,0,0,0.35,0.05,0.9,0.05,-223.6068,97.21806,"Boreal"
"4582",4582,-282842.7,1.633581,90.17255,-0.6342895,0.3508459,11857.36,3,2.576923,2.884615,1.576923,1.384615,5.935,6.818878,6.525216,5.88918,3.619378,3.147347,38281.72,1.058301,1.064822,0.9930528,0.7575263,0.8978607,2.629306,2.493512,1.621325,0.753818,0.1920546,0.9927413,0.3070824,0.09611407,-80.42928,105.7996,18.7996,15537.23,211.7401,-344.2599,556,99.31084,-247.2599,11.95707,-281.2599,623.7176,84.05948,25,35,226.7176,89,215.2884,102,247.1737,215,8,26,0.2889786,0.2258414,2965472,140866.4,0.753818,0.1920546,0.9927413,0.3070824,0.09611407,72.4,5110.843,0.56,0.08,0.36,0.08,0.24,0.2,0.48,0.12,0.44,0.08,0.36,6.0828,0.16,0.2,0.64,0.36,0.64,0.16,0.16,0.68,0.52,0.48,0.72,0.12,0.16,0,2.84,3,2.64,1.6,1.4,0.36,0.08,0.2,0,0,0.36,0.04,0.92,0.04,-282.8427,91.80613,"Boreal"
"4583",4583,-360555.1,1.264294,91.06461,-0.6342895,0.3508459,11857.36,3,2.576923,2.884615,1.576923,1.384615,5.935,6.818878,6.525216,5.88918,3.619378,3.147347,38281.72,1.058301,1.064822,0.9930528,0.7575263,0.8978607,2.629306,2.493512,1.621325,0.753818,0.1920546,0.9927413,0.3070824,0.09611407,-67.69701,107,19,15354.21,220.7388,-330.8222,551.561,107.6944,-230.0163,12.87388,-268.3056,624.9214,83.78591,24.95555,35,224.5274,88.86665,212.5274,101.9555,361.6068,215,8,26,0.2889786,0.2258414,3065472,140866.4,0.753818,0.1920546,0.9927413,0.3070824,0.09611407,72.4,5110.843,0.56,0.08,0.36,0.08,0.24,0.2,0.48,0.12,0.44,0.08,0.36,6.0828,0.16,0.2,0.64,0.36,0.64,0.16,0.16,0.68,0.52,0.48,0.72,0.12,0.16,0,2.84,3,2.64,1.6,1.4,0.36,0.08,0.2,0,0,0.36,0.04,0.92,0.04,-360.5551,92.32891,"Boreal"
"4584",4584,-447213.6,0.06666908,99.39589,-0.7655033,0.2976644,11448.68,2.962963,2.518519,2.851852,1.555556,1.37037,6.048519,7.104593,6.810931,6.032037,3.762235,3.290204,37598.33,1.055443,1.087353,0.9885383,0.7510676,0.8835309,2.644861,2.53837,1.613677,0.7545072,0.1920546,0.9926522,0.3084795,0.09681968,-48.67551,108.0581,19.02017,15143.09,235.9192,-310.3864,546.3056,53.93937,-139.553,14.43043,-247.3864,592.875,78.05936,23.38512,34,211.0808,84.05936,198.4078,98.09727,405.5824,215,8,27,0.2920826,0.2223557,3165472,140866.4,0.7545072,0.1920546,0.9926522,0.3084795,0.09681968,71.53846,4945.925,0.5384615,0.07692308,0.3846154,0.07692308,0.2307692,0.2307692,0.4615385,0.1153846,0.4615385,0.07692308,0.3461538,6.195,0.1538462,0.1923077,0.6538462,0.3846154,0.6153846,0.1538462,0.1923077,0.6538462,0.5,0.5,0.7307692,0.1153846,0.1538462,0,2.807692,2.961538,2.576923,1.576923,1.384615,0.3461538,0.07692308,0.1923077,0,0,0.3846154,0.03846154,0.9230769,0.03846154,-447.2136,99.46256,"Boreal"
"4585",4585,-538516.5,0.1637999,96.93472,-0.7456463,0.09321629,10336.85,2.933333,2.4,2.8,1.5,1.333333,6.170667,8.108164,7.603788,6.499895,4.130092,3.658061,35762.04,1.014833,1.101723,1.030567,0.7310833,0.8441823,2.63632,2.562731,1.656039,0.7508204,0.2081979,0.9934473,0.3091823,0.09696852,-52.7829,107.5543,20,14692.55,223.7714,-308.0456,531.8169,112.1537,-212.7829,13.42171,-246.3372,609.5207,81.89145,24,34,214.2921,85.44573,210.2921,99.44573,418.3522,215,8,30,0.308096,0.2076897,3265472,140866.4,0.7508204,0.2081979,0.9934473,0.3091823,0.09696852,70.34483,4468.45,0.5517241,0.06896552,0.3793103,0.06896552,0.2068966,0.2413793,0.4827586,0.1034483,0.4482759,0.06896552,0.3793103,6.306207,0.1724138,0.1724138,0.6551724,0.3793103,0.6206897,0.2068966,0.2068966,0.5862069,0.5172414,0.4827586,0.7241379,0.1034483,0.1724138,0,2.758621,2.931034,2.448276,1.517241,1.344828,0.3103448,0.06896552,0.2413793,0,0,0.3793103,0.03448276,0.9310345,0.03448276,-538.5165,97.09852,"Boreal"
"4586",4586,-632455.6,1.501586,93.66879,-0.6713565,0.2133021,21519.47,2.903226,2.451613,2.806452,1.483871,1.322581,6.011935,8.289982,7.876515,6.863531,4.221001,3.74897,71504.37,1.011759,1.120676,1.013882,0.7243833,0.8321497,2.738535,2.553382,1.760139,0.800424,0.248161,0.9933106,0.3131089,0.1000057,-40.94492,107.9867,20,14319.3,228.4647,-291.781,520.2456,141.0515,-198.3811,14.10515,-229.781,562.2453,77.18081,22.0133,35,200.5256,76.61345,200.5256,92.59041,415.9979,215,8,31,0.3125369,0.2027945,3365472,140866.4,0.800424,0.248161,0.9933106,0.3131089,0.1000057,71.33333,16219.44,0.5333333,0.1,0.3666667,0.06666667,0.2,0.2333333,0.5,0.1,0.4333333,0.06666667,0.4,6.137667,0.1666667,0.2,0.6333333,0.3666667,0.6333333,0.2,0.2,0.6,0.5,0.5,0.7,0.1333333,0.1666667,0,2.766667,2.9,2.5,1.5,1.333333,0.3333333,0.06666667,0.2333333,0,0,0.3666667,0.03333333,0.9,0.06666667,-632.4556,95.17037,"Boreal"
"4587",4587,-728011,0.5375907,95.2608,-0.5350823,0.03471525,20216.6,2.939394,2.393939,2.787879,1.454545,1.30303,5.965758,9.028619,8.399242,7.170349,4.43691,3.96488,69429.49,0.9981043,1.116339,0.9923953,0.7111131,0.8095079,2.65873,2.531666,1.848139,0.7928534,0.254084,0.9930552,0.313488,0.1003117,-17.365,109,21,14017.43,245.7187,-265.4181,511.1368,159.7187,-105,15.97187,-203.0837,476.2813,66.94687,17,37,176.2813,61,176.2813,80,492.8452,215,8,33,0.3205213,0.1928092,3465472,140866.4,0.7928534,0.254084,0.9930552,0.313488,0.1003117,69.6875,15207.1,0.5625,0.09375,0.34375,0.0625,0.1875,0.21875,0.53125,0.09375,0.40625,0.0625,0.4375,6.082187,0.21875,0.1875,0.59375,0.34375,0.65625,0.25,0.1875,0.5625,0.53125,0.46875,0.65625,0.125,0.21875,0,2.75,2.9375,2.4375,1.46875,1.3125,0.3125,0.0625,0.28125,0,0,0.34375,0.03125,0.90625,0.0625,-728.011,95.79839,"Boreal"
"4588",4588,-824621.1,5.260729,70.47014,-0.4723497,0.05821667,20483.02,2.942857,2.485714,2.8,1.457143,1.257143,5.873714,9.563409,8.8912,7.848321,4.661473,4.035596,67554.73,0.9983179,1.147156,0.9941002,0.7413365,0.70054,2.618309,2.480843,1.957546,0.797194,0.254084,0.9918116,0.3170188,0.1028701,-8.248825,107,21.3111,13326.67,243.7512,-242.9377,486.6889,160.7512,-156,16.07512,-184,470.1955,68.24883,16,41.3111,187.5599,55.93772,187.5599,69.93772,455.5162,787,8,35,0.3470236,0.2095847,3565472,140866.4,0.797194,0.254084,0.9918116,0.3170188,0.1028701,69.41176,15776.04,0.5882353,0.08823529,0.3235294,0.05882353,0.1764706,0.2058824,0.5588235,0.1176471,0.3823529,0.08823529,0.4117647,5.980588,0.2352941,0.1764706,0.5882353,0.3529412,0.6470588,0.2647059,0.1764706,0.5588235,0.5294118,0.4705882,0.5882353,0.1470588,0.2647059,0,2.764706,2.941176,2.529412,1.470588,1.264706,0.2941176,0.1176471,0.2647059,0,0,0.3235294,0.02941176,0.8823529,0.08823529,-824.6211,75.73087,"Boreal"
"4589",4589,-921954.4,0.03189139,99.69456,-0.5775455,-0.0406627,19479.49,3.027778,2.416667,2.833333,1.444444,1.25,5.920278,10.09674,9.224534,7.814988,4.744807,4.11893,66727.15,0.9996031,1.105183,1,0.7346309,0.6917886,2.53752,2.527991,1.849404,0.8092581,0.254084,0.9926802,0.3139012,0.1005808,-1.519077,105,22,12679.57,240.0757,-223.6801,463.7558,160.5567,-141.9243,16.05567,-167.9243,484.4889,74.76325,15,48,207.2823,51,207.2823,62,486.379,787,8,36,0.3469113,0.198742,3665472,140866.4,0.8092581,0.254084,0.9926802,0.3139012,0.1005808,68.28571,14878.32,0.5714286,0.08571429,0.3428571,0.05714286,0.2,0.2,0.5428571,0.1142857,0.4,0.08571429,0.4,6.025429,0.2285714,0.1714286,0.6,0.3428571,0.6571429,0.2857143,0.2,0.5142857,0.5142857,0.4857143,0.6285714,0.1428571,0.2285714,0,2.8,3.028571,2.457143,1.457143,1.257143,0.2857143,0.08571429,0.2857143,0,0,0.3428571,0.02857143,0.9142857,0.05714286,-921.9544,99.72645,"Boreal"
"4590",4590,NA,0.9404275,93.91489,-0.4717283,-0.206212,18015.01,3.076923,2.435897,2.897436,1.410256,1.230769,6.181538,11.01213,10.13992,8.476526,4.998653,4.372776,64245.01,0.9836724,1.071027,0.9945872,0.715172,0.6673411,2.498427,2.465706,1.842264,0.8203202,0.254084,0.9929817,0.3116135,0.09979688,-8.250908,107.3338,23,12427.85,229.0605,-228.5847,457.6452,150.0829,-146.2509,15.00829,-171.2509,533.7146,89.60709,15,53.74772,238.8804,50.33242,238.8804,59.66621,499.7374,NA,NA,39,0.377219,0.2106982,3765472,140866.4,0.8203202,0.254084,0.9929817,0.3116135,0.09979688,67.63158,13738.56,0.6052632,0.07894737,0.3157895,0.07894737,0.2105263,0.1842105,0.5263158,0.1052632,0.3947368,0.07894737,0.4210526,6.285263,0.2631579,0.1842105,0.5526316,0.3157895,0.6842105,0.3684211,0.1842105,0.4473684,0.5526316,0.4473684,0.6052632,0.1052632,0.2894737,0,2.868421,3.078947,2.473684,1.421053,1.236842,0.2631579,0.05263158,0.3157895,0,0.05263158,0.3157895,0.02631579,0.9210526,0.05263158,NA,94.85531,NA
"4591",4591,NA,4.86273,63.96804,-0.4832195,-0.2678734,17715.23,3.076923,2.410256,2.846154,1.384615,1.153846,6.117179,11.19888,10.10445,8.490201,4.982841,4.223631,63946.26,0.9836724,1.117279,0.9877796,0.711388,0.4887396,2.450667,2.460061,1.821179,0.8035649,0.2623102,0.9934898,0.3085857,0.09790765,-4.984871,116.3478,24,12857.95,237.273,-242.8322,480.1051,156.9251,-149.9222,15.69251,-175.8322,522.8253,90.83218,14,58,241.8444,45.18002,241.8444,53.83218,528.0422,NA,NA,39,0.3790596,0.2115681,3865472,140866.4,0.8035649,0.2623102,0.9934898,0.3085857,0.09790765,66.31579,13430.88,0.6052632,0.07894737,0.3157895,0.05263158,0.2105263,0.1842105,0.5526316,0.1052632,0.3947368,0.07894737,0.4210526,6.219211,0.2631579,0.1842105,0.5526316,0.3157895,0.6842105,0.3684211,0.1842105,0.4473684,0.5526316,0.4473684,0.6315789,0.1052632,0.2631579,0,2.815789,3.078947,2.447368,1.394737,1.157895,0.2631579,0.05263158,0.3157895,0,0.05263158,0.3157895,0.02631579,0.9210526,0.05263158,NA,68.83077,NA
